tGravityAcc-mean()-X,tGravityAcc-max()-X,"angle(X,gravityMean)",tGravityAcc-mean()-Y,tGravityAcc-energy()-X,"angle(Y,gravityMean)",tGravityAcc-min()-X,tGravityAcc-max()-Y,tGravityAcc-min()-Y,tGravityAcc-energy()-Y,tGravityAccMag-std(),tBodyAccJerk-std()-X,"angle(Z,gravityMean)",fBodyAcc-mean()-X,"fBodyAccJerk-bandsEnergy()-1,16",fBodyAccJerk-max()-X,fBodyAcc-mad()-X,"fBodyAccJerk-bandsEnergy()-1,16_1","tGravityAcc-arCoeff()-Z,2",fBodyAccMag-energy(),tGravityAcc-min()-Z,tGravityAcc-mean()-Z,tGravityAcc-energy()-Z,fBodyAccJerk-energy()-X,"fBodyAccJerk-bandsEnergy()-1,24",fBodyAccMag-mad(),fBodyAcc-entropy()-X,tBodyAccJerkMag-energy(),tBodyGyroJerk-iqr()-Z,tBodyAccJerk-sma()
0.84911732,0.79980137,-0.60586243,-0.36095106,0.60962597,0.33815885,0.85989351,-0.36679555,-0.33886007,-0.77308903,-0.25037567,-0.11013753,0.14651462,-0.19051671,-0.72233497,-0.13612658,-0.19590419,-0.60155196,0.54629488,-0.71427364,-0.18378942,-0.17537682,-0.93508792,-0.60069941,-0.63078174,-0.35418168,0.60696722,-0.58665059,-0.37241219,-0.072663286
0.86718383,0.8148051,-0.6030363,-0.36671506,0.654092,0.3386544,0.86180911,-0.37797928,-0.33886007,-0.76550309,-0.074310869,0.051573498,0.14967203,-0.024353659,-0.69043456,-0.10707089,0.0017201266,-0.66066186,0.34568795,-0.56651496,-0.18380048,-0.18251635,-0.92998745,-0.44369749,-0.54858221,-0.15266296,0.79481289,-0.44344774,-0.41353173,0.042971798
0.87357164,0.8148051,-0.60985313,-0.36075301,0.66975627,0.33384949,0.85839798,-0.36870309,-0.33726891,-0.77340473,-0.020051073,0.17936337,0.1488654,-0.01628897,-0.6852802,-0.015900884,-0.12413897,-0.64744614,0.42515723,-0.51439024,-0.18380048,-0.18174975,-0.93054832,-0.30125778,-0.51927025,-0.15894768,0.63570321,-0.36352019,-0.39606799,0.12381608
0.91597202,0.86286467,-0.66812495,-0.3116878,0.77646266,0.29680242,0.89927025,-0.28324952,-0.31940381,-0.83204431,-0.09471641,-0.0061764804,0.13403138,-0.10675101,-0.74221035,-0.16029063,-0.14085826,-0.60967522,0.63005043,-0.585165,-0.20504209,-0.16231323,-0.9428663,-0.50274081,-0.6035273,-0.12456401,0.71005948,-0.58789901,-0.49753445,-0.10401729
0.88399204,0.86286467,-0.61968961,-0.3549201,0.69648852,0.32872741,0.86930933,-0.33511546,-0.35178263,-0.78027853,-0.086111666,0.087204819,0.14430775,-0.065782698,-0.70442158,-0.022510914,-0.14329411,-0.65400422,0.65384982,-0.5770869,-0.21995462,-0.17598948,-0.93260168,-0.40557905,-0.49408591,-0.22891847,0.78969666,-0.47562897,-0.3488429,-0.014999333
0.8560356,0.80129225,-0.58272385,-0.3764681,0.62648993,0.34567871,0.86930933,-0.36976616,-0.35495624,-0.75207577,-0.1269849,0.059709392,0.16523867,-0.11552413,-0.69645191,-0.063964903,-0.12253162,-0.56524265,0.6209721,-0.61390734,-0.21995462,-0.20448427,-0.91233026,-0.43503205,-0.55660674,-0.18415173,0.57679713,-0.46739101,-0.4545193,-0.0091821473
0.86054877,0.79745485,-0.59440446,-0.37079548,0.63753567,0.34196629,0.86978875,-0.37356885,-0.35495624,-0.7597763,-0.20621929,-0.033293627,0.15580304,-0.095014835,-0.68275479,-0.14606371,-0.047260507,-0.66577229,0.6818139,-0.68008442,-0.21504482,-0.19089056,-0.92317433,-0.52930945,-0.57592956,-0.27157952,0.71755565,-0.58701639,-0.44913214,-0.090024079
0.8559703,0.79745485,-0.59916612,-0.36222929,0.62636832,0.33710691,0.86171933,-0.37356885,-0.34164503,-0.77145828,-0.19799214,0.040616824,0.1578976,-0.024324093,-0.77464568,-0.23287683,-0.13569165,-0.76217256,0.67525852,-0.6733703,-0.21557001,-0.19275977,-0.92172589,-0.45509826,-0.61632609,-0.26477039,0.68837606,-0.59359028,-0.40449357,-0.1472524
0.85295364,0.79067672,-0.58430045,-0.37027846,0.61895669,0.34195265,0.86171933,-0.37376045,-0.35793911,-0.76050154,-0.11170711,0.072921447,0.16945399,-0.043413748,-0.79975731,-0.26038297,-0.16153613,-0.5843788,0.60247566,-0.6003142,-0.21635897,-0.20975982,-0.90818522,-0.42102732,-0.61551184,-0.23088291,0.77581554,-0.45692537,-0.49178039,-0.016271371
0.8595772,0.79210831,-0.5797337,-0.38636188,0.63512266,0.35182267,0.87282603,-0.38300078,-0.36927896,-0.73808741,-0.093882704,-0.017049168,0.15841173,-0.14284294,-0.75543654,-0.18215057,-0.17005493,-0.41958257,0.56409037,-0.58440933,-0.21635897,-0.19567248,-0.91916115,-0.51348499,-0.61529892,-0.13942005,0.70400625,-0.46935521,-0.46461863,0.016186349
0.91109068,0.88002404,-0.65707204,-0.32362609,0.76458638,0.30514137,0.89480113,-0.2913086,-0.32910247,-0.81768727,-0.15338276,-0.089140682,0.13450228,-0.016214714,-0.74501627,-0.27330761,0.058999663,-0.76968686,0.63044258,-0.63658842,-0.17525893,-0.16303404,-0.9435223,-0.58177473,-0.61630384,-0.16860101,0.77912433,-0.66357798,-0.55775354,-0.20199514
0.8761789,0.83266099,-0.62131957,-0.34812611,0.67619104,0.32538097,0.88151043,-0.35549503,-0.32910247,-0.78976111,-0.15411155,0.012176454,0.14815613,-0.007433532,-0.69359888,-0.077965677,-0.032486084,-0.76149031,0.57329493,-0.63728975,-0.1956699,-0.18026337,-0.93149977,-0.48433403,-0.4959163,-0.16397104,0.69466166,-0.59831306,-0.392872,-0.12510055
0.86594236,0.80452712,-0.61908389,-0.34638381,0.65078099,0.32572401,0.8773216,-0.35688924,-0.32190931,-0.79203005,-0.12717442,-0.058060868,0.15064966,0.045752762,-0.6744054,-0.44991054,0.11579617,-0.70870163,0.65047516,-0.61410643,-0.1956699,-0.18250933,-0.92987845,-0.5529697,-0.55752441,-0.1319973,0.58545293,-0.60502302,-0.45636548,-0.14439584
0.8636539,0.79946846,-0.61047104,-0.35623025,0.64515458,0.33245652,0.86735007,-0.3576758,-0.33953707,-0.77929592,-0.16372586,0.042764732,0.15054832,-0.0059861892,-0.68541389,-0.15472474,-0.044612396,-0.78123899,0.65174013,-0.64532846,-0.19299252,-0.18268722,-0.92972415,-0.4528946,-0.56715087,-0.26534846,0.69871494,-0.56099707,-0.4768315,-0.13758335
0.85357027,0.79941337,-0.59548448,-0.36578307,0.62051836,0.33976789,0.86144165,-0.37143699,-0.33953707,-0.76673604,-0.18052772,0.14464016,0.15824517,0.10896505,-0.73414377,-0.24502467,0.0039893534,-0.70882773,0.58905923,-0.65900411,-0.20103456,-0.19319117,-0.9216962,-0.34148854,-0.57365354,-0.25779761,0.78483301,-0.51811361,-0.46955187,-0.095424458
0.85014076,0.78664548,-0.59345254,-0.36563759,0.61210136,0.34010205,0.86144165,-0.37651806,-0.33951959,-0.76694162,-0.16602227,0.038909857,0.16043166,0.034644381,-0.73890268,-0.18815008,-0.13362068,-0.74653831,0.54120878,-0.64683397,-0.20103456,-0.19589784,-0.9196479,-0.45690005,-0.58850856,-0.22820374,0.70574639,-0.58972573,-0.54378628,-0.14920832
0.84830604,0.78664548,-0.59241909,-0.36431479,0.60768052,0.33937587,0.85354342,-0.37651806,-0.33846894,-0.76871984,-0.13840284,0.12838102,0.16307956,-0.064591002,-0.70218323,-0.019564658,-0.12527593,-0.80780402,0.58902461,-0.62264977,-0.21169706,-0.19939536,-0.9167592,-0.35986988,-0.50023081,-0.18959868,0.72777528,-0.51415103,-0.58128935,-0.08710295
0.97939989,0.9058617,-0.98941091,-0.0045115894,0.94197082,0.087050569,0.9980465,-0.024070255,0.0065217879,-0.99953149,-0.90519466,-0.95767528,0.016379406,-0.95960545,-0.99900512,-0.97269741,-0.95686907,-0.99776654,0.81341012,-0.99458504,0.0039699775,0.0077005753,-0.99996014,-0.99882045,-0.99875619,-0.900273,-0.54479469,-0.99727385,-0.97773284,-0.94760614
0.9783697,0.90389888,-0.99937957,-0.018600617,0.93921941,0.09664401,0.99680499,-0.029403481,-0.0013558832,-0.99985096,-0.88493022,-0.92948929,0.020358134,-0.9408679,-0.99796319,-0.95924135,-0.94172584,-0.99584611,0.62047435,-0.99226918,-0.0085646525,0.0019903094,-0.99981595,-0.99704829,-0.99719664,-0.87072412,-0.45119559,-0.99523832,-0.96680631,-0.92541196
0.976636,0.90364993,-0.99890919,-0.022099391,0.93459706,0.099031405,0.99408335,-0.038157222,-0.0013558832,-0.99990251,-0.88789935,-0.93560055,0.017326048,-0.94423392,-0.99839157,-0.96465851,-0.95099055,-0.9972231,0.50264669,-0.99263562,-0.0085646525,0.0063398451,-0.99951385,-0.99749952,-0.99779176,-0.8858455,-0.45297037,-0.9964621,-0.96821996,-0.94176206
0.97633714,0.9041778,-0.99342064,-0.01784474,0.93380032,0.096128726,0.99408335,-0.038157222,2.8263964e-05,-0.99995002,-0.91895454,-0.98003481,0.010995589,-0.98318199,-0.99989448,-0.98785608,-0.98528498,-0.99964257,0.70943546,-0.99592246,-0.009495858,0.015410082,-0.99943393,-0.99966531,-0.99979558,-0.91108711,-0.90731609,-0.99923087,-0.98573198,-0.97477989
0.97793874,0.90417986,-0.99120155,-0.0235402,0.9380702,0.10001082,0.99493568,-0.038201156,-0.0032435263,-0.99985512,-0.91679299,-0.99100402,0.025312112,-0.99254467,-0.99997184,-0.99306294,-0.99321332,-0.99993959,0.75332069,-0.99572463,-0.02260168,-0.005114881,-0.99898378,-0.99989816,-0.9999173,-0.94368083,-1.0,-0.99976468,-0.99306472,-0.98881445
0.97802515,0.90417986,-0.9748039,-0.029157933,0.93829997,0.10383702,0.99720017,-0.052838435,-0.0032435263,-0.99976164,-0.94715256,-0.98464337,0.03643197,-0.98717908,-0.99985368,-0.9902882,-0.98733175,-0.99952504,0.63843366,-0.99807881,-0.02260168,-0.02107309,-0.9985654,-0.99977768,-0.99980304,-0.94801438,-0.90731609,-0.99937024,-0.98806436,-0.97722277
0.97767216,0.90312595,-0.98556626,-0.024757099,0.93735794,0.10084071,0.99705384,-0.044203519,-0.0030412502,-0.99987196,-0.95436906,-0.98191915,0.029363998,-0.98499206,-0.99979966,-0.98743346,-0.98505636,-0.99942785,0.55273396,-0.9985041,-0.021829784,-0.010924883,-0.99925978,-0.99971382,-0.99975525,-0.95349974,-0.81726864,-0.99927427,-0.9866111,-0.97347139
0.97760918,0.90337744,-0.99579291,-0.0194704,0.93718995,0.097237173,0.99704911,-0.044203519,0.0011103294,-0.99998673,-0.97562684,-0.9887756,0.022862978,-0.99174692,-0.99994818,-0.99154387,-0.99215215,-0.99983149,0.71296906,-0.99945725,-0.0098052908,-0.0015999115,-0.9998587,-0.99986053,-0.99989209,-0.97490639,-1.0,-0.99965428,-0.99290814,-0.98407138
0.9780026,0.90365471,-0.99478823,-0.018356193,0.93823976,0.096477498,0.99704911,-0.044001012,0.0076607256,-1.0,-0.98203064,-0.99043058,0.023676308,-0.99272805,-0.99996712,-0.99333928,-0.99303621,-0.99983708,0.4863367,-0.99965682,-0.0035479355,-0.0027685813,-0.99984455,-0.99988898,-0.99990148,-0.98089826,-1.0,-0.99964438,-0.99207247,-0.98479503
0.9776098,0.90365471,-0.99510714,-0.017008265,0.93719217,0.095558592,0.99624786,-0.042224028,0.0076705974,-0.99999485,-0.9865259,-0.99157172,0.023399405,-0.99361794,-0.99997631,-0.99202082,-0.99392715,-0.99983549,0.31604327,-0.99977258,-0.0035479355,-0.002369205,-0.99986494,-0.999907,-0.99991975,-0.98582284,-0.94635692,-0.99964202,-0.99361177,-0.98410313
0.9773224,0.9032207,-0.99669511,-0.01560956,0.93642526,0.094604662,0.99624786,-0.042224028,0.010120632,-0.99998909,-0.99228775,-0.99278394,0.021955709,-0.99456417,-0.99996824,-0.9958558,-0.99525144,-0.99981112,0.25237262,-0.99989056,0.0014237178,-0.00029765243,-0.99993148,-0.99992471,-0.9999421,-0.9932832,-1.0,-0.99970463,-0.99578181,-0.98627414
0.97747193,0.9032207,-0.99729347,-0.015038352,0.93682402,0.094215362,0.99648444,-0.041214017,0.011326002,-0.9999828,-0.98931352,-0.99262625,0.021262048,-0.99398609,-0.99996314,-0.99569182,-0.99517313,-0.99981713,0.34813894,-0.99983423,0.0021227028,0.0006963956,-0.9999515,-0.99992249,-0.99994398,-0.98924156,-1.0,-0.99976725,-0.99247611,-0.98934451
0.97717988,0.90313365,-0.99640511,-0.014888571,0.93604493,0.09411281,0.99648444,-0.041214017,0.0097874878,-0.99998032,-0.98799178,-0.99527244,0.02193855,-0.99607491,-0.99998484,-0.99689213,-0.99644451,-0.99984484,0.41316935,-0.99980607,-0.0041368059,-0.00027248253,-0.99991971,-0.99995652,-0.99997207,-0.98621128,-1.0,-0.99982997,-0.99091562,-0.99133776
0.97774972,0.90351297,-0.99130345,-0.016942274,0.93756512,0.095513704,0.99652484,-0.041218696,0.0077040413,-0.9999917,-0.98970722,-0.99417689,0.026141305,-0.99617852,-0.99999066,-0.99402908,-0.99752646,-0.99990236,0.48653812,-0.9998425,-0.0096079361,-0.0063026813,-0.99967536,-0.99994328,-0.99996156,-0.98972914,-1.0,-0.999862,-0.99557581,-0.99165298
0.97787238,0.90351297,-0.98618756,-0.019453881,0.9378922,0.097225637,0.99722918,-0.044352575,0.0054931886,-0.99999552,-0.99003409,-0.99505316,0.029811636,-0.99734503,-0.9999974,-0.99525713,-0.99777219,-0.99993014,0.5383239,-0.99984896,-0.011726104,-0.011569038,-0.99941163,-0.99995397,-0.99996885,-0.98871915,-1.0,-0.99985641,-0.99642151,-0.99234158
0.9773095,0.90274223,-0.98355211,-0.020925218,0.9363905,0.098229106,0.99670046,-0.046352949,0.005035372,-0.99998398,-0.98792705,-0.99641575,0.031595228,-0.99712606,-0.99998489,-0.99679828,-0.99750356,-0.9999033,0.361104,-0.9998047,-0.013847677,-0.01412043,-0.99922468,-0.99996907,-0.99997395,-0.98620548,-1.0,-0.99986557,-0.99522944,-0.99298851
0.97714759,0.90242788,-0.98337515,-0.02049677,0.93595864,0.097937171,0.99670046,-0.046021048,0.005035372,-0.99998719,-0.99014482,-0.99616318,0.031764252,-0.99735416,-0.999982,-0.99637507,-0.99740485,-0.99989444,0.10548424,-0.99985129,-0.013847677,-0.014360603,-0.99920731,-0.99996641,-0.99997508,-0.9905759,-1.0,-0.99983081,-0.99529034,-0.99136393
0.97717638,0.90243275,-0.98509298,-0.019347991,0.93603545,0.097153865,0.99651513,-0.045267576,0.0067193604,-0.99999765,-0.94703075,-0.98841349,0.030604975,-0.99050234,-0.99996063,-0.99145022,-0.98969542,-0.99972835,0.63278368,-0.99807119,-0.012433163,-0.01269846,-0.9993293,-0.99985397,-0.99984901,-0.94406565,-0.94635692,-0.99957203,-0.99095534,-0.9834257
0.87194125,0.81527305,-0.60755246,-0.18205332,0.66603041,0.20830981,0.83633103,-0.19812223,-0.16813217,-0.94806288,-0.85631568,-0.9722492,0.27421582,-0.95409877,-0.99975077,-0.97945633,-0.95354675,-0.99881327,0.93832643,-0.98831539,-0.43309384,-0.35531288,-0.74000658,-0.99942749,-0.99947711,-0.87214732,-0.54798788,-0.99894524,-0.97839604,-0.96595964
0.88700942,0.81609734,-0.63317919,-0.17514396,0.70303554,0.20342774,0.90597031,-0.19356173,-0.14964491,-0.95239047,-0.93485766,-0.9736302,0.25668174,-0.97235364,-0.99973911,-0.98402061,-0.9714533,-0.9981771,0.83529428,-0.99723477,-0.33552876,-0.33194032,-0.77460748,-0.9994741,-0.99948662,-0.92906261,-0.74002326,-0.99882461,-0.97891643,-0.9621942
0.89448757,0.84088523,-0.64890181,-0.17409482,0.72188524,0.2027371,0.90597031,-0.19356173,-0.14783432,-0.95303379,-0.9133488,-0.98585468,0.24467385,-0.98363404,-0.99989181,-0.98555121,-0.98510372,-0.99896337,0.84828004,-0.99540043,-0.33552876,-0.31544546,-0.79505836,-0.99980374,-0.99983048,-0.92978059,-0.79121256,-0.99951116,-0.98709185,-0.97902682
0.91178491,0.84694191,-0.68382462,-0.1753275,0.76566148,0.20350667,0.91271672,-0.19607516,-0.14783432,-0.95229629,-0.88231091,-0.9865984,0.21625004,-0.98167053,-0.99993706,-0.99283628,-0.98235715,-0.99973939,0.86367912,-0.99194523,-0.32122643,-0.27649286,-0.84150785,-0.99981902,-0.99988195,-0.91573684,-0.8207533,-0.99965672,-0.99090478,-0.98267401
0.9191999,0.84694191,-0.69907992,-0.17403367,0.78450584,0.20255579,0.93612019,-0.19582489,-0.14680056,-0.95307951,-0.97678068,-0.98516353,0.20433417,-0.98864682,-0.9999148,-0.99176749,-0.98904827,-0.99968027,0.87367636,-0.99949525,-0.26682186,-0.26008812,-0.86033441,-0.99978905,-0.99986847,-0.97757409,-0.94635692,-0.99958563,-0.99020685,-0.98078059
0.91520767,0.84593552,-0.68978211,-0.17608232,0.77430396,0.20396261,0.93273438,-0.19582489,-0.15112421,-0.95182347,-0.97463278,-0.98593334,0.21110169,-0.98860291,-0.99993634,-0.99131635,-0.98949703,-0.99965864,0.65810122,-0.99942274,-0.27509991,-0.26950693,-0.85020556,-0.99980539,-0.99988428,-0.97281339,-0.90731609,-0.99967745,-0.99058439,-0.98369053
0.91236288,0.84011069,-0.68209379,-0.17903421,0.76703985,0.20594712,0.93273438,-0.19797868,-0.15112421,-0.95002015,-0.98585879,-0.98755424,0.21617194,-0.99043919,-0.9999523,-0.9920324,-0.99235033,-0.99974272,0.74533085,-0.99975672,-0.27535144,-0.27665887,-0.84240494,-0.99983784,-0.99993206,-0.98440341,-0.94635692,-0.99976865,-0.99114326,-0.9865906
0.91321865,0.84007023,-0.68467892,-0.1773303,0.76922122,0.20479998,0.9328121,-0.19611225,-0.15097585,-0.95106611,-0.9888907,-0.98921252,0.21476413,-0.99262774,-0.99995122,-0.99083721,-0.99410748,-0.99980179,0.57735025,-0.99982557,-0.27535144,-0.2746452,-0.84463153,-0.99986831,-0.99992027,-0.98790915,-1.0,-0.9998071,-0.99249704,-0.98916924
0.91490636,0.84179755,-0.69026965,-0.17403984,0.7735265,0.20259948,0.93444844,-0.19512751,-0.14848886,-0.95307221,-0.9927376,-0.99084961,0.21154324,-0.99330339,-0.99995625,-0.99317076,-0.99372747,-0.99981871,0.3387225,-0.99989942,-0.27278605,-0.27001875,-0.84973055,-0.99989573,-0.99992404,-0.9915071,-1.0,-0.99979934,-0.99434783,-0.98873888
0.91634282,0.84287017,-0.69319405,-0.17189881,0.77719475,0.20111607,0.93599071,-0.1933893,-0.14387633,-0.95435489,-0.99236254,-0.99016582,0.2100593,-0.99365694,-0.99995323,-0.99085071,-0.99493376,-0.9998277,0.22288188,-0.99989289,-0.26597326,-0.26799007,-0.85194341,-0.99988461,-0.99992268,-0.99297791,-1.0,-0.99977411,-0.99449413,-0.98764391
0.91760634,0.84394992,-0.69614099,-0.1694527,0.78042472,0.19943692,0.93768789,-0.18662329,-0.14287429,-0.95578675,-0.98376108,-0.98541393,0.20867202,-0.99079016,-0.9999555,-0.98767303,-0.99158297,-0.99987958,0.42308457,-0.99970348,-0.26521975,-0.26606078,-0.85401785,-0.99979445,-0.9998687,-0.98592707,-1.0,-0.99967144,-0.99387618,-0.98437054
0.91828257,0.84394992,-0.69979528,-0.16490475,0.78215422,0.19637965,0.9387464,-0.18460385,-0.14115712,-0.95839065,-0.98195489,-0.98810416,0.20752231,-0.99259524,-0.99996665,-0.9897609,-0.99278589,-0.99985984,0.29822941,-0.9996545,-0.26397659,-0.26429165,-0.85591662,-0.99984824,-0.9998932,-0.98191786,-1.0,-0.99974059,-0.99348394,-0.987843
0.91815556,0.84393213,-0.69981349,-0.16279536,0.78182925,0.19494165,0.93826359,-0.18460385,-0.13658828,-0.95959693,-0.98100061,-0.99127841,0.20834648,-0.9932584,-0.9999755,-0.99469335,-0.99467799,-0.99983361,0.32862823,-0.99962734,-0.26636702,-0.26541137,-0.85471607,-0.99990249,-0.99995067,-0.9803898,-1.0,-0.99973029,-0.98865286,-0.98792113
0.9170194,0.84351625,-0.6951183,-0.166356,0.77892444,0.19732281,0.93685039,-0.18545652,-0.14146703,-0.95757004,-0.98217848,-0.9903515,0.21075817,-0.99211019,-0.99996619,-0.99418219,-0.9925421,-0.99981638,0.45368224,-0.99966103,-0.26903249,-0.26893181,-0.85091209,-0.99988769,-0.99993772,-0.97957871,-1.0,-0.99971352,-0.98806738,-0.98623381
0.91681803,0.84698168,-0.69392028,-0.16926152,0.77841057,0.1992935,0.93685039,-0.18776705,-0.1414686,-0.95590414,-0.85963376,-0.97261503,0.21056567,-0.97345606,-0.99989902,-0.98213245,-0.97742855,-0.99865282,0.8202373,-0.98881709,-0.26903249,-0.26872599,-0.85112615,-0.99944004,-0.99948675,-0.88015034,-0.67836244,-0.99909356,-0.98581311,-0.97325415
0.93389026,0.88977166,-0.77936445,0.1646688,0.82262705,-0.029749584,0.93245785,0.15874653,0.14676389,-0.93457746,-0.70416615,-0.93340101,-0.073765003,-0.94589295,-0.99974023,-0.96273785,-0.9514758,-0.99759687,0.69664499,-0.95367325,0.03383254,0.13582022,-0.95818185,-0.99734138,-0.99823675,-0.77769763,-0.51577821,-0.99638574,-0.98332289,-0.9424193
0.91497851,0.85553775,-0.71768954,0.18770762,0.77373098,-0.045555953,0.93237889,0.1588948,0.19476281,-0.91824991,-0.93662603,-0.97801373,-0.12218174,-0.98354128,-0.99992968,-0.98563136,-0.98847253,-0.9987715,0.8181839,-0.99736586,0.14904343,0.20434651,-0.92121673,-0.99960938,-0.99983594,-0.93903664,-0.90731609,-0.99908075,-0.99058204,-0.9687368
0.91229644,0.83921501,-0.70860966,0.1914032,0.76687114,-0.048038436,0.93165262,0.16096637,0.21428227,-0.91534439,-0.95588927,-0.9343454,-0.128695,-0.96626876,-0.99994361,-0.96447866,-0.97459679,-0.99910386,0.066748958,-0.99857318,0.21343468,0.21361275,-0.9144341,-0.99740989,-0.99941178,-0.9634549,-0.61419118,-0.99725743,-0.99465175,-0.9569211
0.91153967,0.83920451,-0.70882895,0.19263228,0.76494349,-0.048987411,0.9315877,0.16111718,0.2143028,-0.91434767,-0.95898541,-0.93817288,-0.12745808,-0.96870318,-0.99996828,-0.96729893,-0.97652292,-0.99959211,-0.5182228,-0.99872736,0.20943831,0.21175453,-0.91595988,-0.99767839,-0.99948889,-0.96020329,-0.62520408,-0.99770316,-0.99524271,-0.96870012
0.91190835,0.83893498,-0.71113779,0.19316345,0.7658824,-0.049419374,0.9315877,0.16111718,0.21686903,-0.91391743,-0.98946318,-0.99500312,-0.12463815,-0.99613369,-0.99998478,-0.99595147,-0.99618572,-0.99995971,0.32245405,-0.99983756,0.20548226,0.20772259,-0.91919206,-0.99995338,-0.99995942,-0.98961103,-1.0,-0.99989636,-0.99563155,-0.99383127
0.91320828,0.83895273,-0.71432161,0.19282627,0.76919417,-0.049181014,0.93315677,0.16049882,0.21606991,-0.91419206,-0.99724712,-0.99421998,-0.12162761,-0.99545746,-0.99999052,-0.99699487,-0.99705407,-0.99997281,0.23561617,-0.99996818,0.20526726,0.20350787,-0.922554,-0.99994382,-0.99996805,-0.9963219,-1.0,-0.99990827,-0.99681492,-0.99431294
0.91378195,0.83940106,-0.7155274,0.19220344,0.77065676,-0.048735287,0.93474537,0.16048796,0.21564078,-0.91469772,-0.99819758,-0.99294077,-0.1208804,-0.99521494,-0.99998277,-0.99470616,-0.99535143,-0.99999054,-0.0076304987,-0.99997989,0.20439874,0.20247369,-0.9233634,-0.9999269,-0.99994157,-0.99919561,-1.0,-0.99990712,-0.99610988,-0.99473019
0.91417585,0.84038006,-0.71608002,0.19195597,0.77166158,-0.048543687,0.93487861,0.1600169,0.21564078,-0.91489872,-0.99911856,-0.99496377,-0.12052347,-0.99588543,-0.99997867,-0.99634115,-0.99604942,-0.99999324,0.07104095,-0.99999043,0.20413117,0.2019979,-0.92373349,-0.99995291,-0.99996123,-0.99860563,-1.0,-0.99993063,-0.99607706,-0.99621045
0.91485408,0.84079896,-0.71641802,0.19227081,0.77339251,-0.048706307,0.93524458,0.16002078,0.21574662,-0.91464346,-0.99791325,-0.99672252,-0.11998912,-0.99775117,-0.99999369,-0.99763072,-0.99792715,-0.9999748,0.17954437,-0.99997656,0.20283994,0.20132516,-0.92425475,-0.9999722,-0.99998336,-0.99634799,-1.0,-0.999925,-0.99756838,-0.99523893
0.91520025,0.84079896,-0.71729418,0.19200648,0.77427597,-0.048521544,0.93616923,0.16002078,0.21546026,-0.91485768,-0.99448743,-0.99717377,-0.11928707,-0.99854871,-0.99999879,-0.99779595,-0.9985948,-0.99994028,0.28299243,-0.99992874,0.20190387,0.20033995,-0.92501537,-0.99997668,-0.99999168,-0.99366691,-1.0,-0.99988807,-0.99781007,-0.99372125
0.91553962,0.84201001,-0.71872999,0.19137241,0.77514282,-0.048102093,0.93616923,0.15942679,0.21493241,-0.91537094,-0.99327723,-0.99715826,-0.11826721,-0.99821046,-0.99999961,-0.99823308,-0.99908099,-0.99993121,0.1854233,-0.99990861,0.19953403,0.19887703,-0.92613604,-0.99997652,-0.99999325,-0.9923116,-1.0,-0.99985541,-0.9968136,-0.99284148
0.91632994,0.84210627,-0.71986128,0.19111758,0.77716155,-0.047887487,0.93637131,0.15887134,0.21493241,-0.91557691,-0.99628474,-0.99349034,-0.1173296,-0.99599553,-0.99999154,-0.99516939,-0.99663864,-0.99993923,-0.004606263,-0.99995521,0.19952174,0.19760875,-0.92710396,-0.99993437,-0.99996726,-0.99609252,-1.0,-0.99988003,-0.99632688,-0.9936467
